time_s,s_time_corrected_s,No of GPS Satellites Available,Time Since Start of Day (seconds),Latitude (degrees),Longitude (degrees),Velocity (km/hr),Heading (degrees),Height (km),Vertical velocity (km/hr),Sample period (seconds),Steering Angle (degrees),Wheel Speed Front Left (rad/sec),Wheel Speed Front Right (rad/sec),Wheel Speed Rear Left (rad/sec),Wheel Speed Rear Right (rad/sec),Yaw Rate (deg/sec),Indicated Vehicle Speed (km/hr),Indicated Longitudinal Acceleration (g),Indicated Lateral Acceleration (g),Handbrake (0 or 1),Gear Requested (Number fof gear employed 1-5),Gear (Number fof gear employed 1-5),Engine Speed (rev/min),Coolant Temperature (degrees),Clutch Position (0 or 1),Brake Pressure (psi),Brake Position (0 or 1),Battery Voltage (volts),Air Temperature (degrees),Accelerator Pedal Position (0 or 1),S_GPS LATITUDE (degrees),S_GPS LONGITUDE (degrees),S_GPS ALTITUDE (m),S_GPS SPEED (Kmh),S_GPS ACCURACY (m),S_GPS ORIENTATION (Â°),S_GPS SATELLITES IN RANGE,S_TIME SINCE START (ms),S_DATE (YYYY-MO-DD HH-MI-SS_SSS),S_ACCELEROMETER X (m/s²),S_ACCELEROMETER Y (m/s²),S_ACCELEROMETER Z (m/s²),S_GRAVITY X (m/s²),S_GRAVITY Y (m/s²),S_GRAVITY Z (m/s²),S_GYROSCOPE Yaw (rad/s),S_GYROSCOPE Pitch (rad/s),S_GYROSCOPE Roll (rad/s),S_MAGNETIC FIELD X (Î¼T),S_MAGNETIC FIELD Y (Î¼T),S_MAGNETIC FIELD Z (Î¼T),S_ORIENTATION (Yaw) (Â°),S_ORIENTATION (Pitch) (Â°),S_ORIENTATION (Roll ) (Â°)
58082.4,58082.40017,9,58082.4,52.2020941,-2.1996179,49.828,72.004,73.14,0.01,0.1,6.899963,50.09,50.09999,49.81999,49.50999,-0.1000061,49.87,0.08976007,0,0,4,3,2077,90,0,-0.1400146,0,13.7,12.75,28,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13958310,2020-01-08 16:08:01:904,0.9559,1.6212,8.983,0.0505,-0.0151,9.8065,-0.0825,0.1676,-0.026,-19.06,-33.69,0.94,273.22,-81.85,-164.94
58082.5,58082.49917,9,58082.5,52.202098,-2.1995987,49.788,71.616,73.15,0.02,0.1,6.200012,50.3,50.44,50.06,49.81999,0.6000061,50.33,0.08976007,0.01937985,0,4,3,2087,90,0,0.08999634,0,13.7,12.75,28,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13958409,2020-01-08 16:08:02:003,0.6257,-4.0688,6.203,-0.0789,-0.0237,9.8063,0.4291,0.4864,0.0384,-20.19,-33.44,0.81,275.08,-81.76,-163.97
58082.6,58082.60017,9,58082.6,52.2021018,-2.1995792,50.119,72.271,73.15,0.02,0.1,6.5,50.61,50.67,50.36,50.37,0.7000122,50.59,0.09995985,0.009180069,0,4,3,2086,90,0,-0.1400146,0,13.7,12.75,28,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13958510,2020-01-08 16:08:02:104,-1.4648,1.0659,8.0214,-0.0036,-0.1419,9.8056,-0.013,0.561,-0.7906,-19.81,-31.94,1.13,279.38,-81.9,-160.43
58082.7,58082.70017,9,58082.7,52.2021058,-2.1995597,50.612,71.469,73.17,0.05,0.1,6.5,50.95999,50.95999,50.8,50.59,0.5,50.84,0.1091399,0,0,4,3,2092,90,0,-0.1400146,0,13.7,12.75,28,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13958610,2020-01-08 16:08:02:204,0.4717,-3.1139,11.8228,0.0035,-0.175,9.805,0.3379,0.5836,-0.9089,-20.62,-32.06,1.31,273.81,-82.02,-166.58
58082.8,58082.80017,9,58082.8,52.2021098,-2.1995401,50.825,71.539,73.18,0.06,0.1,6.599976,51.19,51.28999,51.17999,50.75999,0.6000061,51.16,0.09995985,-0.03978014,0,4,3,2076,90,0,0.08999634,0,13.7,12.75,28,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13958710,2020-01-08 16:08:02:304,0.7897,4.6171,10.7893,0.0127,-0.0136,9.8066,0.0701,0.2319,0.1048,-20.81,-32,1,276.46,-81.83,-163.66
58082.9,58082.90017,9,58082.9,52.2021137,-2.1995202,51.422,72.156,73.21,0.08,0.1,6.599976,51.51999,51.53,51.42,51.25999,0.7000122,51.38,0.09995985,-0.03978014,0,4,3,2097,90,0,0.08999634,0,13.7,12.75,28,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13958810,2020-01-08 16:08:02:404,1.5457,2.5367,11.051,-0.0241,-0.0549,9.8065,0.1228,0.4014,-0.0437,-20.44,-33.19,0.69,279.98,-81.59,-158.9
58083,58083.00017,9,58083,52.2021177,-2.1995004,51.25,71.705,73.22,0.09,0.1,7.099976,51.87999,51.98999,51.64,51.92999,1.100006,51.67,0.08976007,0.009180069,0,4,3,2104,90,0,-0.1400146,0,13.7,12.75,28.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13958910,2020-01-08 16:08:02:504,-0.7278,0.8423,9.4238,0.0028,-0.0214,9.8066,-0.1092,0.1464,-0.1979,-21.06,-33.31,1.19,281.77,-81.54,-157.62
58083.1,58083.10017,9,58083.1,52.2021217,-2.1994804,51.833,71.657,73.23,0.1,0.1,7.099976,52.17999,52.23,52.14999,51.25,0.6000061,52.14,0.09995985,0,0,4,3,2117,90,0,-0.1400146,0,13.7,12.75,28.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959010,2020-01-08 16:08:02:604,1.1301,-0.1265,13.2858,0.0832,0.0117,9.8062,-0.2895,0.1304,-0.2198,-19.69,-33.62,1.38,280.72,-81.95,-158.4
58083.2,58083.20017,9,58083.2,52.2021259,-2.1994604,51.833,71.364,73.25,0.11,0.1,7.200012,52.41,52.39999,52.28,51.95,0,52.37,0.09995985,0,0,4,3,2115,90,0,-0.1400146,0,13.7,12,28.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959110,2020-01-08 16:08:02:704,1.6721,-5.4963,8.1622,0.091,0.1166,9.8054,-0.4448,-0.2939,0.3001,-20.06,-33.06,0.81,276.07,-81.71,-162.91
58083.3,58083.30017,9,58083.3,52.2021301,-2.1994404,52.175,70.913,73.29,0.14,0.1,7.200012,52.64999,52.73,52.61,52.47,0.8999939,52.59,0.09995985,0,0,4,3,2127,90,0,0.08999634,0,13.7,12,28.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959210,2020-01-08 16:08:02:804,2.2886,-2.2,11.4528,0.0145,-0.0714,9.8063,0.1602,0.5112,-0.2263,-20.12,-33.87,1.25,279.59,-81.45,-158.59
58083.4,58083.40117,9,58083.4,52.2021343,-2.1994201,52.664,71.381,73.31,0.17,0.1,7.299988,52.70999,53,52.86,52.67999,1.100006,52.81,0.09995985,-0.02958012,0,4,3,2136,90,0,-0.1400146,0,13.7,12,28.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959311,2020-01-08 16:08:02:905,1.5116,1.3182,11.5983,0.0041,-0.0449,9.8065,0.183,0.069,-0.1107,-20.25,-34.12,1.63,283.02,-81.35,-158.03
58083.5,58083.50017,9,58083.5,52.2021385,-2.1993999,52.578,71.192,73.35,0.19,0.1,7.700012,53.06999,53.23,53.06,52.97,0.7000122,53.09,0.09995985,-0.02958012,0,4,3,2147,90,0,0.08999634,0,13.7,12,21.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959410,2020-01-08 16:08:03:004,-0.1397,1.1784,8.5911,-0.0228,-0.0473,9.8065,0.1291,-0.0671,-0.0409,-20.31,-34.62,1.69,281.73,-80.93,-158.06
58083.6,58083.60017,9,58083.6,52.2021427,-2.1993795,52.952,71.317,73.38,0.21,0.1,9.099976,53.36,53.45999,53.25,53.06999,0.3000183,53.34,0.08976007,-0.04997993,0,4,3,2149,90,0,0.08999634,0,13.7,12,17.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959510,2020-01-08 16:08:03:104,0.0382,-2.5421,11.4513,-0.068,0.0225,9.8064,0.2186,-0.1859,0.2104,-20.87,-34.69,2.44,284.89,-80.95,-155.58
58083.7,58083.70017,9,58083.7,52.2021469,-2.1993591,52.88,71.404,73.42,0.23,0.1,12.70001,53.42,53.48,53.25,53.03,0,53.42,0.08976007,-0.05915999,0,5,3,2148,90,0,-0.1400146,0,13.8,12,15.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959610,2020-01-08 16:08:03:204,-1.0248,-2.5406,10.4639,0.037,-0.0283,9.8065,-0.0158,0.688,-0.2462,-21.19,-34.69,1.81,285.24,-80.74,-154.9
58083.8,58083.80017,9,58083.8,52.2021512,-2.1993386,53.377,71.424,73.49,0.3,0.1,16.39996,53.44,53.28,53.45,53.2,-0.7999878,53.3,0.06936002,-0.07956004,0,5,3,2154,90,0,-0.1400146,0,13.8,12,15.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959710,2020-01-08 16:08:03:304,-0.9145,5.9094,9.9935,0.0223,-0.0417,9.8065,0.0821,0.2881,-0.4189,-20.5,-34.06,2.44,284.21,-80.44,-155.29
58083.9,58083.90017,9,58083.9,52.2021553,-2.1993179,53.604,71.758,73.56,0.34,0.1,16.39996,53.42999,53.2,53.51999,53.22,-2.199982,53.42,0.04997993,-0.06936002,0,5,3,2148,90,0,-0.1400146,0,13.7,12,15.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959810,2020-01-08 16:08:03:404,-0.4786,1.2583,9.6053,0.0382,-0.0021,9.8065,-0.0394,0.2602,-0.1895,-20.31,-34.37,1.94,279.38,-80.08,-159.23
58084,58084.00017,9,58084,52.2021596,-2.1992975,53.122,71.438,73.63,0.39,0.1,16.09998,53.28,52.98,53.51999,53.23,-2.399994,53.34,0.0397799,-0.04997993,0,5,3,2150,90,0,-0.1400146,0,13.8,12,15.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13959910,2020-01-08 16:08:03:504,-0.5352,2.7028,10.3215,-0.0005,0.0138,9.8066,0.0591,0.3072,-0.2166,-19.44,-34.56,2.38,277.07,-80.11,-160.35
58084.1,58084.10017,9,58084.1,52.2021637,-2.1992769,53.341,71.924,73.69,0.42,0.1,15.5,53.09,52.91,53.34,52.94,-1.899994,53.13,0.02957988,-0.04997993,0,5,3,2162,90,0,0.08999634,0,13.8,12,15.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13960010,2020-01-08 16:08:03:604,0.0975,-1.2036,10.5279,0.007,-0.0057,9.8066,0.1025,-0.1129,-0.0417,-19.44,-34.62,2.81,278.58,-80.22,-162.22
58084.2,58084.20017,9,58084.2,52.2021678,-2.1992563,53.363,72.089,73.76,0.45,0.1,14.20001,53,52.92999,53.22,52.47,-1.699982,53.02,0.009180069,-0.05915999,0,5,3,2187,90,0,-0.1400146,0,13.6,12,15.5,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13960110,2020-01-08 16:08:03:704,0.7198,5.1615,9.9163,0.0016,-0.0476,9.8065,0.2916,0.6391,-0.1567,-19.81,-34.31,2.69,280.09,-80.12,-161.54
58084.3,58084.30017,9,58084.3,52.2021719,-2.1992358,53.042,71.977,73.83,0.47,0.1,12,52.89999,52.76999,52.97,52.31999,-1.199982,52.85,0.009180069,-0.06936002,0,5,3,2210,90,0,-0.1400146,0,13.7,12,15,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13960210,2020-01-08 16:08:03:804,-0.7757,-4.151,8.6982,-0.0028,0.0112,9.8066,-0.1234,-0.3749,0.3084,-19.5,-34.81,1.94,276.38,-79.82,-160.45
58084.4,58084.40017,9,58084.4,52.2021759,-2.1992153,53.017,72.194,73.88,0.48,0.1,11.39996,52.86,52.7,52.84,52.62,-0.6999817,52.71,0.009180069,-0.04997993,0,5,3,2197,90,0,-0.1400146,0,13.7,12,13,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13960310,2020-01-08 16:08:03:904,-1.745,-2.3121,8.6562,0.0103,-0.0907,9.8062,-0.0751,-0.1582,-0.0731,-20.31,-34.56,2.81,282.2,-79.73,-158.31
58084.5,58084.49917,9,58084.5,52.2021801,-2.1991949,53.132,71.868,73.94,0.5,0.1,11.20001,52.73999,52.78999,52.95999,52.48999,-0.1000061,52.79,0,-0.05915999,0,5,3,2166,90,0,-0.1400146,0,13.7,12,12,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13960409,2020-01-08 16:08:04:003,-0.5283,-2.6724,8.438,-0.0384,-0.0195,9.8065,0.009,-0.0637,0.1773,-20.62,-34.37,2.56,284.68,-79.77,-156.99
58084.6,58084.60017,9,58084.6,52.202184,-2.1991746,52.373,72.46,74.01,0.52,0.1,11.20001,52.72,52.67999,52.59999,52.22,-0.1999817,52.76,0,-0.07956004,0,5,3,2135,90,0,-0.1400146,0,13.8,12,12,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13960510,2020-01-08 16:08:04:104,-1.5385,2.1728,9.1675,-0.0492,-0.0364,9.8064,0.009,0.185,-0.0779,-20.81,-33.94,2.63,288.68,-80.02,-153.7
58084.7,58084.69917,9,58084.7,52.2021881,-2.1991545,52.232,71.789,74.07,0.53,0.1,11.59998,52.48,52.47,52.25999,52.20999,-0.1000061,52.57,0,-0.03978014,0,5,3,2062,90,0,0.08999634,0,13.8,12,15.5,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13960609,2020-01-08 16:08:04:203,-1.9964,-0.531,9.617,-0.0139,-0.0082,9.8066,0.0815,-0.1212,-0.1208,-21.19,-34.56,2.13,286.18,-80.11,-152.93
58084.8,58084.80017,9,58084.8,52.2021919,-2.199134,52.51,72.983,74.13,0.54,0.1,11.59998,52.17999,52.16,52.39,52.06,0,52.11,0,-0.02958012,0,5,3,1977,90,0,-0.1400146,0,13.7,12,18,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13960710,2020-01-08 16:08:04:304,0.134,0.141,12.2579,-0.0119,-0.0045,9.8065,0.3022,-0.1081,0.0917,-21,-34.75,2,284.97,-80.1,-154.02
58084.9,58084.90017,9,58084.9,52.2021957,-2.1991137,52.448,73.17,74.21,0.57,0.1,11.59998,51.92,51.87,52.36,52.06,-0.2999878,51.91,0.009180069,-0.02958012,0,5,3,1845,90,0,0.08999634,0,13.7,12,19.5,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13960810,2020-01-08 16:08:04:404,-0.1016,0.6696,10.1709,0.0167,0.0662,9.8064,0.0186,-0.0217,0.2631,-20.81,-35.12,2.75,283.26,-79.69,-157.69
58085,58085.00017,9,58085,52.2021997,-2.1990934,52.459,72.656,74.28,0.58,0.1,11.5,51.92999,51.92999,51.97,51.69,-0.2999878,51.94,0.009180069,-0.04997993,0,5,3,1715,90,0,-0.1400146,0,13.8,12,21,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13960910,2020-01-08 16:08:04:504,1.5048,2.029,9.8914,0.0016,-0.0287,9.8065,0.0926,0.0765,-0.2549,-20.12,-34.75,2.88,283.1,-79.42,-156.87
58085.1,58085.09917,9,58085.1,52.2022035,-2.1990733,51.908,72.609,74.35,0.6,0.1,11.29999,51.95999,51.94,51.72,51.44,-0.2999878,51.97,0,-0.05915999,0,5,3,1824,90,0,0.08999634,0,13.7,12,22,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961009,2020-01-08 16:08:04:603,-1.4796,0.9287,8.7629,-0.0313,-0.0708,9.8063,-0.0507,0.0926,-0.2825,-20.62,-35.12,3.19,281.97,-79.46,-158.5
58085.2,58085.20017,9,58085.2,52.2022075,-2.1990535,51.343,71.945,74.4,0.59,0.1,11.29999,51.83,51.84999,51.8,51.39,-0.1000061,51.91,0.01937985,-0.05915999,0,5,3,1999,90,0,0.08999634,0,13.8,12,23,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961110,2020-01-08 16:08:04:704,-0.3258,-0.7932,10.7399,-0.0198,0.0167,9.8065,0.0326,0.0385,0.2028,-21.19,-34.75,2.38,281.52,-79.84,-156.81
58085.3,58085.30017,9,58085.3,52.2022113,-2.1990334,51.732,72.676,74.46,0.6,0.1,11.29999,51.86,51.78999,51.92999,51.67,-0.2999878,51.78,0.04997993,-0.04997993,0,5,3,2025,90,0,-0.1400146,0,13.7,12,23,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961210,2020-01-08 16:08:04:804,-1.8157,-1.214,8.62,-0.0126,0.0349,9.8066,0.1663,0.1731,0.1527,-20.75,-34.37,3,286.16,-79.69,-155.48
58085.4,58085.40017,9,58085.4,52.2022151,-2.1990132,51.84,72.761,74.51,0.59,0.1,11.29999,51.94,52,52.01999,51.72,-0.3999939,51.93,0.05915999,-0.03978014,0,5,3,1980,90,0,0.08999634,0,13.7,12,23,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961310,2020-01-08 16:08:04:904,-0.6217,1.9375,9.909,0.0254,-0.0554,9.8064,-0.0276,-0.0012,0.1514,-20.31,-34.31,3.31,284.76,-79.49,-156
58085.5,58085.50017,9,58085.5,52.2022193,-2.1989935,51.685,71.528,74.6,0.62,0.1,11.29999,52.03999,52.00999,51.87,51.5,-0.3999939,52.04,0.06936002,-0.02958012,0,5,3,1920,90,0,-0.1400146,0,13.7,12,23,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961410,2020-01-08 16:08:05:004,0.8958,0.045,9.4555,-0.0051,-0.0193,9.8066,-0.0992,-0.0478,-0.0096,-20.19,-34.25,3.25,282.74,-79.61,-158.11
58085.6,58085.60017,9,58085.6,52.2022232,-2.1989733,52.049,72.468,74.68,0.64,0.1,10.20001,52.09,52.12999,52.08,51.7,-0.1999817,52.04,0.05915999,-0.03978014,0,5,3,1884,90,0,-0.1400146,0,13.7,12,23,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961510,2020-01-08 16:08:05:104,-0.9735,-0.1589,10.7859,-0.0115,0.0272,9.8065,-0.0393,-0.1313,-0.0793,-20.94,-33.5,2.63,283.08,-79.8,-159.03
58085.7,58085.69917,9,58085.7,52.2022271,-2.1989531,51.984,72.541,74.74,0.64,0.1,7.799988,52.11,52.12999,52.08,51.75,-0.1000061,52.06,0.06936002,-0.02958012,0,5,3,1863,90,0,-0.1400146,0,13.8,12,17,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961609,2020-01-08 16:08:05:203,1.3959,-1.3856,10.2916,0.0068,-0.0081,9.8066,0.0086,-0.29,0.2127,-20.31,-34.19,2.63,281.65,-79.66,-159.23
58085.8,58085.79917,9,58085.8,52.2022309,-2.1989329,52.002,72.531,74.81,0.64,0.1,7.399963,52.2,52.33,52.31,52.12,0.7000122,52.14,0.05915999,0,0,5,3,1820,90,0,-0.1400146,0,13.8,12,12.5,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961709,2020-01-08 16:08:05:303,0.3283,1.9142,10.2738,-0.003,-0.0458,9.8065,0.0153,-0.0375,0.1351,-21.69,-34.19,2.88,282.91,-79.56,-158.7
58085.9,58085.90017,9,58085.9,52.2022348,-2.1989127,52.124,72.636,74.87,0.65,0.1,7.899963,52.34,52.22,52.26999,51.97,0.6000061,52.15,0.05915999,-0.01938009,0,5,3,1766,90,0,0.08999634,0,13.7,12,6,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961810,2020-01-08 16:08:05:404,-1.588,-1.7877,8.3021,-0.0241,-0.0298,9.8065,-0.1012,-0.2645,0.0645,-20.69,-34.81,3.13,280.72,-79.62,-159.97
58086,58086.00017,9,58086,52.2022388,-2.1988926,52.034,72.205,74.95,0.66,0.1,8,52.03999,52.09,52.28999,51.92,0.3000183,52.17,0.05915999,-0.03978014,0,5,3,1731,90,0,-0.1400146,0,13.8,12,2.5,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13961910,2020-01-08 16:08:05:504,-0.3224,1.12,10.0164,-0.0021,-0.0068,9.8066,-0.0791,0.0434,0.0247,-20.75,-34.56,2.56,281.12,-79.6,-159.56
58086.1,58086.10017,9,58086.1,52.2022427,-2.1988723,52.232,72.523,75.02,0.67,0.1,8.399963,51.95,52.01999,51.97,51.84,0.3999939,51.99,0.0397799,-0.01938009,0,5,3,1686,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13962010,2020-01-08 16:08:05:604,3.2138,2.6635,14.8873,0.0325,-0.0291,9.8065,0.4151,0.1455,0.0483,-20.94,-34.5,3.69,284.4,-79.41,-159.43
58086.2,58086.20017,9,58086.2,52.2022467,-2.198852,52.402,72.296,75.09,0.68,0.1,8.5,51.87,51.87,52,51.84,0.5,51.96,0.01937985,-0.02958012,0,5,3,1684,90,0,0.08999634,0,13.7,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13962110,2020-01-08 16:08:05:704,1.0394,-3.3567,7.7188,0.1076,0.0527,9.8059,-0.4364,-0.4672,0.3838,-21.12,-35,3.5,280.84,-79.09,-161.71
58086.3,58086.30017,9,58086.3,52.2022506,-2.1988319,51.977,72.347,75.15,0.67,0.1,8.599976,51.69,51.78,51.78999,51.73,0.3000183,51.83,0,0,0,5,3,1673,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,24 / 24,13962210,2020-01-08 16:08:05:804,-0.5528,-6.9872,7.5934,-0.0607,-0.1044,9.8058,-0.0633,-0.0863,0.0654,-20.62,-34.75,2.94,277.76,-79.46,-162.53
58086.4,58086.40017,9,58086.4,52.2022544,-2.1988119,51.491,72.603,75.21,0.66,0.1,9.200012,51.5,51.48,51.56999,51.5,0.3999939,51.71,0,0,0,5,3,1712,90,0,0.08999634,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13962310,2020-01-08 16:08:05:904,0.2095,-0.6267,11.3749,-0.0592,-0.0232,9.8064,-0.1778,-0.2698,0.3041,-21,-34.62,3.06,280.84,-79.95,-160.44
58086.5,58086.50017,9,58086.5,52.2022584,-2.198792,51.527,71.802,75.27,0.66,0.1,9.299988,51.25,51.25999,51.37,51.14999,0.2000122,51.4,0,-0.01938009,0,5,3,1751,90,0,0.08999634,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13962410,2020-01-08 16:08:06:004,-1.3145,-0.776,7.7658,-0.0003,-0.0002,9.8066,-0.2516,-0.0953,0.0434,-21.06,-34.37,3.19,280.37,-79.99,-161.46
58086.6,58086.59917,9,58086.6,52.2022623,-2.1987721,51.35,72.003,75.34,0.67,0.1,10.29999,51,50.95,51.17999,50.95,0,51.11,0,-0.01938009,0,5,3,1771,90,0,0.08999634,0,13.7,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13962509,2020-01-08 16:08:06:103,-2.3169,1.1587,9.1944,-0.0248,-0.0223,9.8066,0.1778,-0.0353,0.1491,-20.75,-34.06,2.44,277.18,-79.98,-161.74
58086.7,58086.70017,9,58086.7,52.2022662,-2.1987522,51.52,72.095,75.4,0.67,0.1,10.79999,50.92,50.86,51.09,50.87,-0.1000061,50.94,-0.009180069,-0.05915999,0,5,3,1763,90,0,0.08999634,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13962610,2020-01-08 16:08:06:204,-2.4092,-2.9307,7.067,0.0487,0.0003,9.8064,-0.1053,-0.2196,-0.0486,-21.19,-34,3.06,279.65,-79.74,-161.7
58086.8,58086.80017,9,58086.8,52.2022701,-2.1987324,51.03,72.095,75.46,0.66,0.1,11,50.84999,50.76999,50.87,50.64,-0.3999939,50.88,-0.01938009,-0.04997993,0,5,3,1719,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13962710,2020-01-08 16:08:06:304,-0.635,3.8809,8.9293,-0.0274,-0.0215,9.8065,0.0939,0.0905,-0.4122,-21.06,-33.62,2.25,279.49,-79.93,-159.41
58086.9,58086.90017,9,58086.9,52.2022738,-2.1987129,50.364,72.446,75.5,0.63,0.1,11.5,50.55,50.56999,50.42,50.25,-0.1000061,50.75,-0.009180069,-0.03978014,0,5,3,1635,90,0,-0.1400146,0,13.7,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13962810,2020-01-08 16:08:06:404,0.7274,-0.5447,11.4323,0.0375,0.0196,9.8065,0.1505,-0.2427,0.3743,-21.25,-33.56,2.31,281.02,-80.22,-158.46
58087,58087.00017,9,58087,52.2022776,-2.1986932,50.63,72.336,75.56,0.63,0.1,12.59998,50.33,50.34,50.45,50.12999,-0.5,50.42,0,-0.02958012,0,5,3,1544,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13962910,2020-01-08 16:08:06:504,-2.2174,1.3796,9.1203,0.0495,-0.0134,9.8064,0.1267,0.37,-0.141,-20.06,-34.12,1.25,275.96,-80.18,-159.83
58087.1,58087.10017,9,58087.1,52.2022815,-2.1986738,50.396,71.923,75.63,0.64,0.1,12.59998,50.02,50,50.31999,49.98999,-0.6999817,50.16,-0.009180069,-0.02958012,0,5,3,1490,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13963010,2020-01-08 16:08:06:604,-1.4255,2.0802,12.0745,0.0382,0.0711,9.8063,0.358,0.1898,-0.2779,-19.94,-34.81,1.75,278.21,-80.37,-160.39
58087.2,58087.19917,9,58087.2,52.2022854,-2.1986543,50.386,71.717,75.7,0.64,0.1,12.39996,49.84,49.77,50.02,49.86,-0.8999939,49.83,-0.01938009,-0.01938009,0,5,3,1478,90,0,0.08999634,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13963109,2020-01-08 16:08:06:703,0.793,-3.8771,9.268,0.0681,0.0558,9.8062,-0.0532,0.3726,-0.2959,-20.12,-35.06,2.13,274.49,-80.02,-163.36
58087.3,58087.30017,9,58087.3,52.2022892,-2.198635,49.946,72.099,75.75,0.63,0.1,10.89996,49.59999,49.42,49.83,49.17,-0.6999817,49.62,-0.02958012,-0.08976007,0,5,3,1491,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 24,13963210,2020-01-08 16:08:06:804,-0.4835,-0.2229,12.014,-0.0375,0.0357,9.8065,0.1587,0.2867,-0.1476,-19.81,-35.56,2.38,274.68,-80.35,-163.29
58087.4,58087.40017,9,58087.4,52.2022929,-2.1986158,49.644,72.385,75.8,0.62,0.1,10.39996,49.34,49.31,49.33,49.12999,-0.2999878,49.38,-0.02958012,-0.02958012,0,5,3,1485,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13963310,2020-01-08 16:08:06:904,0.1079,-4.195,8.6215,0.031,0.0159,9.8065,-0.2257,0.2343,-0.0012,-19.75,-35.87,2.06,275.23,-80.28,-162.61
58087.5,58087.50017,9,58087.5,52.2022966,-2.1985966,49.388,72.485,75.85,0.6,0.1,10.09998,49.14999,49.2,49.33,49.09,0.5,49.21,-0.03978014,-0.01938009,0,5,3,1483,90,0,-0.1400146,0,13.8,12,0,52.20201,-2.200019,131.08,11.71,3,75.32,23 / 23,13963410,2020-01-08 16:08:07:004,-0.8023,0.0827,9.2456,-0.0337,0.0158,9.8065,0.0995,0.3452,-0.3481,-20.44,-35.44,2.38,278.34,-80.43,-160.37
